city_name,city_country_code,city_id,city_lat,city_lng,city_max_temp,city_humidity,city_cloud_cover,city_wind_speed,record_dt
Caraballeda,VE,3646767,10.61,-66.85,77.0,83,40,3.36,1524276000
San Andres,CO,7522928,8.22,-76.58,80.6,83,40,11.41,1524276000
Punto Fijo,VE,3629576,11.69,-70.21,81.85,65,80,18.14,1524277814
Uribia,CO,3666409,11.71,-72.27,81.13,64,68,20.11,1524277814
Tuy Hoa,VN,1563281,13.08,109.3,81.67,83,36,3.33,1524277815
Idio,PH,1711337,11.62,122.1,83.65,90,20,12.55,1524277815
Acoyapa,NI,3620978,11.97,-85.17,79.15,74,44,12.39,1524277816
Ouagadougou,BF,2357048,12.37,-1.53,86.0,25,0,5.82,1524272400
Gusau,NG,2339937,12.17,6.66,79.15,62,20,12.1,1524277817
Aden,YE,415189,12.79,45.03,81.13,100,0,5.01,1524277818
La Paz Centro,NI,3618411,12.34,-86.68,82.4,78,20,11.41,1524276000
Massaguet,TD,2428231,12.48,15.44,86.0,23,0,3.36,1524276000
Reo,BF,2356228,12.32,-2.47,77.17,67,20,7.25,1524277820
Tandalti,SD,366426,13.01,31.87,69.07,43,0,3.6,1524277821
Puerto Madero,MX,3520989,14.72,-92.42,78.8,83,5,2.04,1524275100
Katpadi,IN,1267456,12.98,79.14,83.74,71,0,4.12,1524277821
Korem,ET,332746,12.51,39.52,58.99,77,48,0.76,1524277822
Kutum,SD,371745,14.2,24.66,57.28,23,0,5.61,1524277822
Puerto El Triunfo,SV,3584003,13.27,-88.55,84.2,74,0,10.29,1524275400
Gouyave,GD,3580279,12.16,-61.73,78.8,83,40,13.87,1524272400
Pattaya,TH,1614295,12.93,100.9,86.0,66,20,9.17,1524274200
Salalah,OM,286621,17.01,54.1,77.0,36,0,3.36,1524275400
Kedougou,SN,2250645,12.56,-12.19,72.94,45,0,5.73,1524277823
Kankon,IN,1268022,15.02,74.02,84.28,100,8,10.38,1524277884
Edd,ER,338345,13.93,41.69,71.77,52,0,1.99,1524277884
Dabat,ET,340358,12.98,37.77,60.25,74,36,1.99,1524277884
Tambacounda,SN,2244991,13.77,-13.67,82.4,24,0,4.7,1524276000
Porto Novo,CV,3374336,17.02,-25.06,68.0,68,75,20.8,1524276000
Sa Kaeo,TH,1606807,13.8,102.09,85.99,85,8,4.72,1524277885
Bafoulabe,ML,2460755,13.81,-10.83,76.09,41,0,8.52,1524277885
Yanam,IN,1252795,16.73,82.22,88.69,69,0,4.23,1524277647
Tessaoua,NE,2438823,13.76,7.99,69.7,61,20,3.27,1524277885
Praia,CV,3374333,14.92,-23.51,68.0,72,20,17.22,1524276000
Dawei,MM,1293625,14.07,98.19,87.07,61,0,2.59,1524277886
Kolokani,ML,2454955,13.58,-8.03,77.44,47,76,3.83,1524277886
Palauig,PH,1696188,15.44,119.9,88.06,71,0,2.33,1524277886
Filingue,NE,2444995,14.35,3.32,71.77,24,12,9.04,1524277886
Gossas,SN,2244221,14.49,-16.06,64.84,73,12,10.83,1524277887
Corquin,HN,3613171,14.57,-88.87,68.71,74,56,2.26,1524277887
Ouallam,NE,2440371,14.32,2.08,75.55,18,12,11.83,1524277887
Oranjestad,AW,3577154,12.52,-70.03,80.6,78,20,17.22,1524276000
Ranibennur,IN,1258474,14.62,75.62,83.2,48,0,5.01,1524277887
Biltine,TD,244878,14.53,20.93,70.6,15,0,12.06,1524277888
Fatick,SN,2246608,14.33,-16.4,64.84,73,12,10.83,1524277888
Lahij,YE,73560,13.06,44.88,65.29,75,0,2.55,1524277888
Anantapur,IN,1278672,14.68,77.61,82.12,71,0,7.92,1524277631
Diffa,NE,2445704,13.32,12.61,68.35,44,0,2.59,1524277888
Iralaya,HN,3608828,15.0,-83.23,79.15,94,88,11.83,1524277889
Goure,NE,2444219,13.98,10.27,72.67,49,0,2.59,1524277889
Veraval,IN,1253237,20.9,70.37,82.12,88,0,7.85,1524277889
Nanakuli,US,5851349,21.39,-158.15,82.4,69,75,14.99,1524275820
Yarim,YE,69559,14.3,44.38,47.47,87,0,2.21,1524277890
Gigmoto,PH,1712961,13.78,124.39,82.03,98,88,7.52,1524277890
Bajil,YE,77408,15.06,43.29,79.42,65,92,2.55,1524277890
Morant Bay,JM,3489440,17.88,-76.41,82.4,74,75,4.7,1524276000
Gao,ML,2457163,16.28,-0.04,74.29,23,0,10.76,1524277890
Guerrero Negro,MX,4021858,27.97,-114.04,61.6,73,24,12.84,1524277891
San Policarpo,PH,1688696,12.18,125.51,83.29,94,80,9.26,1524277891
Mangrol,IN,1263751,25.33,76.51,80.68,17,0,5.61,1524277891
Sal Rei,CV,3374235,16.18,-22.92,68.0,68,40,12.75,1524276000
Sokolo,ML,2450849,14.74,-6.12,71.23,41,0,5.61,1524277891
Dakar,SN,2253354,14.69,-17.45,64.4,100,12,9.17,1524276000
Douentza,ML,2458334,15.01,-2.95,66.01,43,0,5.23,1524277892
Kayes,ML,2455518,14.44,-11.44,75.37,39,0,8.3,1524277892
Salina Cruz,MX,3520064,16.18,-95.2,81.49,52,0,13.85,1524277892
Puri,IN,1259184,19.8,85.85,84.2,83,40,16.11,1524274200
Dicamay,PH,1715010,16.76,122.0,83.47,72,12,1.54,1524277894
Ponta do Sol,CV,3374346,17.2,-25.09,67.81,100,92,15.64,1524277954
Pathein,MM,1328421,16.78,94.73,90.22,63,0,4.79,1524277955
Mao,TD,2428394,14.12,15.31,66.01,50,12,3.04,1524277955
Bathsheba,BB,3374083,13.22,-59.52,77.0,88,40,20.8,1524276000
Makakilo City,US,5850554,21.35,-158.09,82.4,58,40,9.17,1524275820
Ratnagiri,IN,1258338,16.98,73.3,83.47,99,0,14.67,1524277955
Villa Corzo,MX,3514684,16.19,-93.27,80.6,61,40,11.41,1524275220
Srivardhan,IN,1255619,18.03,73.02,82.12,69,0,5.84,1524277956
Petatlan,MX,3992842,17.52,-101.27,82.4,78,40,9.17,1524275700
Tahoua,NE,2439376,14.89,5.26,74.74,22,20,10.31,1524277956
Saint-Louis,SN,2246452,16.03,-16.5,64.4,93,0,6.93,1524276000
Hue,VN,1580240,16.47,107.58,84.2,79,20,4.7,1524274200
Jizan,SA,105299,16.89,42.56,87.8,52,0,3.36,1524276000
Nong Kung Si,TH,1595679,16.65,103.3,84.2,83,0,2.24,1524272400
Saint-Francois,GP,3578441,16.25,-61.27,75.2,83,92,3.36,1524276000
Constitucion,MX,4011743,23.99,-104.67,77.0,11,40,16.11,1524274860
Tanout,NE,2439155,14.97,8.88,73.39,29,44,3.33,1524277957
Wang Saphung,TH,1605102,17.3,101.77,75.2,94,12,2.24,1524272400
Wanning,CN,1791779,18.8,110.4,78.79,95,88,10.6,1524277958
Les Cayes,HT,3728097,18.19,-73.75,79.87,100,24,11.05,1524277958
Pedernales,DO,3495137,18.04,-71.74,77.35,100,8,8.63,1524277958
Tak,TH,1150490,16.87,99.12,78.8,65,20,4.7,1524272400
Le Moule,GP,3578967,16.33,-61.35,75.2,83,92,3.36,1524276000
George Town,KY,3580661,19.29,-81.37,82.4,83,20,11.41,1524276000
Nouakchott,MR,2377450,18.08,-15.98,65.11,100,24,18.92,1524277959
Pandharpur,IN,1260546,17.68,75.33,83.65,32,0,10.09,1524277959
Aquin,HT,3731095,18.28,-73.39,80.23,100,20,11.83,1524277960
Port Antonio,JM,3489005,18.18,-76.45,82.4,74,75,4.7,1524276000
Bodden Town,KY,3580733,19.28,-81.25,82.4,83,20,11.41,1524276000
Marawi,SD,370481,18.48,31.82,65.83,20,0,4.9,1524277960
San Ignacio,BZ,3581194,17.16,-89.07,78.97,65,0,4.61,1524277664
Dicabisagan,PH,1715015,17.08,122.42,79.6,100,64,5.01,1524277961
Santa Maria,CV,3374218,16.6,-22.9,68.0,68,40,12.75,1524276000
Fuerte,PH,1713558,17.54,120.36,85.27,77,0,3.38,1524277961
Agadez,NE,2448085,16.97,7.99,73.21,19,8,10.94,1524277961
Tomatlan,MX,3981391,19.93,-105.25,73.84,85,0,2.55,1524277961
Tuxtla,MX,3514179,20.0,-97.65,47.2,97,0,1.03,1524277962
Atar,MR,2381334,20.52,-13.05,60.16,40,0,5.5,1524277962
Nara,ML,6779095,15.17,-7.29,71.5,58,8,2.77,1524277962
Kidal,ML,2455290,18.44,1.41,57.91,26,0,3.89,1524277963
Timbuktu,ML,2449067,16.77,-3.01,67.99,26,0,5.73,1524277963
Dwarka,IN,1273294,28.58,77.04,75.2,53,40,6.93,1524276000
Bilma,NE,2446796,18.69,12.92,66.19,15,0,2.55,1524277963
Montego Bay,JM,3489460,18.47,-77.92,80.6,83,40,2.24,1524276000
Jeremie,HT,3723593,18.65,-74.12,79.15,100,64,4.72,1524277963
Tepalcatepec,MX,3982007,19.19,-102.85,79.51,53,0,3.56,1524277964
Sur,OM,286245,22.57,59.53,76.9,100,0,9.42,1524278024
Sawakin,SD,367544,19.1,37.33,67.81,100,0,3.38,1524278024
Frontera,MX,3527545,18.53,-92.64,77.0,83,5,5.82,1524274800
Abha,SA,110690,18.22,42.5,60.8,77,0,3.11,1524276000
Yangjiang,CN,1806408,21.85,111.96,75.91,95,64,10.83,1524278025
Gudari,IN,1270818,19.34,83.79,87.79,50,0,3.49,1524278025
Tessalit,ML,2449893,20.2,1.01,54.67,31,0,2.71,1524278025
Naze,JP,1855540,28.37,129.48,75.2,64,75,12.75,1524276000
Thai Binh,VN,1566346,20.45,106.33,83.92,82,12,14.63,1524278026
Katsuura,JP,1865309,33.93,134.5,75.2,41,0,5.82,1524276000
Teknaf,BD,1185095,20.86,92.31,87.07,70,0,3.33,1524278026
Arlit,NE,2447513,18.74,7.39,68.53,20,0,7.25,1524278027
Luang Prabang,LA,1655559,19.89,102.14,73.4,88,90,2.24,1524272400
Pagudpud,PH,1696482,18.56,120.79,89.6,55,20,6.93,1524276000
Niquero,CU,3545981,20.04,-77.58,76.9,100,0,6.29,1524278027
Las Juntas,MX,3991328,20.7,-105.25,67.81,85,0,2.04,1524278027
The Valley,AI,3573374,18.22,-63.06,78.8,78,40,12.75,1524276000
Huandacareo,MX,4004690,19.99,-101.28,71.6,49,20,5.82,1524274860
Vega de Alatorre,MX,3514843,20.03,-96.65,71.14,87,32,2.82,1524278028
Sagua de Tanamo,CU,3541446,20.58,-75.24,68.26,98,36,1.81,1524278028
Mae Sai,TH,1152194,20.43,99.88,75.2,94,0,2.59,1524272400
Kihei,US,5849297,20.76,-156.45,78.8,69,40,18.34,1524275760
West Bay,KY,3580477,19.37,-81.42,82.4,83,20,11.41,1524276000
Shimoda,JP,1852357,34.7,138.93,69.8,73,20,20.8,1524276000
Patnagarh,IN,1260082,20.71,83.13,88.69,53,0,6.29,1524278029
Itoman,JP,1861280,26.12,127.67,77.0,78,75,9.17,1524276000
Lompoc,US,5367788,34.64,-120.46,59.0,82,0,12.75,1524275880
Porbandar,IN,1259395,21.64,69.61,82.12,82,0,6.85,1524277870
Xucheng,CN,1787831,33.0,118.51,70.69,79,88,9.64,1524278030
Zhuhai,CN,2052479,40.71,112.04,59.0,54,0,15.66,1524276000
Jiazi,CN,1894019,19.61,110.49,82.4,74,75,11.18,1524276000
Puerto Padre,CU,3543299,21.2,-76.61,71.6,94,75,5.82,1524275460
Basco,PH,1726449,20.45,121.97,79.51,97,92,13.62,1524278031
Cockburn Town,TC,3576994,21.46,-71.14,78.88,98,0,20.83,1524278031
Bhandara,IN,1276191,21.16,79.65,87.8,25,0,3.36,1524274200
Hasaki,JP,2112802,35.73,140.83,75.2,44,0,13.87,1524276000
Progreso,MX,3515690,20.25,-99.19,51.61,89,0,2.89,1524278032
Yaval,IN,1252773,21.17,75.7,85.27,43,0,5.91,1524278032
Makaha,US,5850511,21.47,-158.22,82.4,69,75,14.99,1524275820
Las Varas,MX,3999162,21.18,-105.14,71.6,64,5,6.93,1524274800
Celestun,MX,3531368,20.87,-90.4,77.35,100,0,21.61,1524278032
Mecca,SA,104515,21.43,39.83,84.2,45,0,3.22,1524276000
Cancun,MX,3531673,21.17,-86.85,77.0,78,75,6.93,1524275820
Isla Mujeres,MX,3526756,21.23,-86.73,77.0,78,75,6.93,1524275820
Tumsar,IN,1254080,21.38,79.75,92.02,27,0,12.84,1524278033
Vaghodia,IN,1253559,22.3,73.38,84.46,49,0,4.38,1524278033
Riyadh,SA,108410,24.63,46.72,77.0,15,12,4.7,1524276000
Nainpur,IN,1262116,22.43,80.11,85.99,27,0,9.86,1524278028
Gwadar,PK,1177446,25.12,62.33,73.84,85,0,0.69,1524278034
Shingu,JP,1847947,33.72,135.99,69.8,77,20,13.87,1524276000
Mantua,CU,3547930,22.29,-84.28,77.26,77,80,3.0,1524278094
Nizwa,OM,286987,22.93,57.53,60.79,76,0,2.59,1524278094
Jobat,IN,1268875,22.42,74.57,84.01,54,0,4.38,1524278095
Sika,IN,1256333,22.43,69.84,79.42,84,8,4.72,1524278095
Nanning,CN,1799869,22.83,108.3,78.8,78,75,8.95,1524276000
Taoudenni,ML,2450173,22.68,-3.98,66.01,20,0,7.63,1524278096
Manpur,IN,1271439,24.8,85.03,82.4,78,20,8.05,1524276000
Jalu,LY,86049,29.03,21.55,70.69,40,0,4.38,1524278096
Aswan,EG,359792,24.09,32.9,78.8,6,0,3.36,1524272400
Keti Bandar,PK,1174451,24.14,67.45,82.75,92,0,12.95,1524278097
Shahdol,IN,1256739,23.3,81.36,86.44,27,0,7.4,1524278097
Mazatlan,MX,3996322,23.22,-106.42,75.2,60,20,4.7,1524275160
Hirara,JP,1862505,24.8,125.28,77.0,83,75,9.17,1524276000
Constancia,MX,3987538,25.96,-108.9,75.2,44,40,8.05,1524275040
Nouadhibou,MR,2377457,20.93,-17.03,62.6,72,0,19.46,1524272400
Cabanas,CU,3566573,22.98,-82.92,73.4,83,20,8.05,1524275700
Nishihara,JP,1850144,35.74,139.53,73.4,46,0,11.41,1524276000
Kahului,US,5847411,20.89,-156.47,78.8,69,40,18.34,1524275760
Narsingdi,BD,1185117,23.92,90.7,82.4,83,75,13.87,1524276000
Binzhou,CN,1816336,37.38,117.96,86.08,45,24,12.77,1524278099
Road Town,VG,3577430,18.42,-64.62,80.6,78,75,11.41,1524275580
Panaba,MX,3521972,21.28,-88.27,78.16,59,0,9.15,1524278100
Umm Lajj,SA,100926,25.02,37.27,66.19,100,0,5.35,1524278100
Yuancheng,CN,1786110,36.65,107.79,64.39,54,80,5.61,1524278100
Hazaribag,IN,1270164,23.98,85.35,90.67,30,0,4.61,1524278100
Dubai,AE,292223,25.27,55.3,69.8,83,0,5.82,1524276000
Bhanpura,IN,1276152,24.51,75.75,78.43,46,0,4.38,1524278100
Sharjah,AE,292672,25.36,55.39,69.8,83,0,5.82,1524276000
Tateyama,JP,1849876,36.66,137.31,80.6,22,0,5.82,1524276000
Los Llanos de Aridane,ES,2514651,28.66,-17.92,59.0,54,80,6.93,1524276000
Manasa,IN,1263949,24.48,75.27,80.41,21,0,4.38,1524278101
Topolobampo,MX,3981345,25.6,-109.05,75.2,44,40,8.05,1524275040
Asyut,EG,359783,27.18,31.19,71.6,37,0,9.17,1524272400
Matamoros,MX,3996426,25.53,-103.23,89.6,18,40,12.75,1524275100
Rock Sound,BS,3571592,24.9,-76.2,78.61,100,44,11.43,1524278102
Tahta,EG,347634,26.77,31.5,71.6,37,0,9.17,1524272400
Hamilton,BM,3573197,32.3,-64.78,66.2,82,90,12.75,1524275700
Andros Town,BS,3572906,24.73,-77.79,77.0,88,20,3.36,1524276000
Houma,US,4328010,29.6,-90.72,62.6,76,1,10.31,1524276900
South Venice,US,4173593,27.05,-82.42,75.2,69,1,5.82,1524276900
Adrar,DZ,2508813,27.87,-0.29,66.2,22,12,16.11,1524276000
Sabha,LY,2212775,27.03,14.43,68.17,50,0,12.88,1524278104
Tiznit,MA,2527089,29.7,-9.73,57.55,100,80,6.62,1524278104
Ormara,PK,1168700,25.21,64.64,76.9,75,0,5.06,1524278104
Loreto,MX,3998291,22.27,-101.99,67.63,40,12,4.34,1524278105
Anshun,CN,1817968,26.25,105.93,76.72,50,0,15.46,1524278105
Chenzhou,CN,1815059,25.81,113.03,80.14,72,12,15.35,1524278105
Fuzhou,CN,1810821,26.08,119.3,75.2,69,40,6.71,1524276000
Sikandra,IN,1256324,26.37,79.63,81.49,43,0,8.37,1524278166
Miami Lakes,US,4164186,25.91,-80.31,78.8,69,1,9.17,1524275580
Ribeira Grande,PT,3372707,38.52,-28.7,63.04,97,88,14.12,1524278166
Mehnagar,IN,1263189,25.88,83.12,90.85,43,0,5.5,1524278166
Iranshahr,IR,1160939,27.21,60.69,62.6,17,0,2.89,1524276000
Warrington,US,5205788,40.25,-75.13,44.6,56,1,4.7,1524276900
Morgan City,US,4333811,29.7,-91.21,60.8,72,1,9.31,1524276900
Bayshore Gardens,US,4146934,27.43,-82.59,75.2,78,1,6.93,1524276900
Bela,PK,1182998,26.23,66.31,67.27,13,0,5.23,1524278167
Jaisalmer,IN,1269507,26.91,70.91,75.64,16,0,2.48,1524278168
Buraydah,SA,107304,26.33,43.97,73.4,31,40,0.76,1524276000
Puerto del Rosario,ES,2512186,28.5,-13.86,60.8,63,20,6.93,1524277800
Marsh Harbour,BS,3571913,26.54,-77.06,74.92,100,88,15.41,1524278113
Tomigusuku,JP,1850108,26.18,127.67,77.0,78,75,9.17,1524276000
Turbat,PK,1163054,26.0,63.05,69.79,27,0,1.36,1524278168
Brownsville,US,4676740,25.91,-97.49,73.4,73,1,10.29,1524276900
Belle Glade,US,4147241,26.68,-80.67,77.0,78,20,11.41,1524275700
Jiaocheng,CN,1806041,24.68,116.14,76.9,71,80,3.0,1524278169
Kushima,JP,1895695,31.5,131.29,73.4,68,20,8.05,1524276000
Sibsagar,IN,1256388,26.98,94.64,71.6,100,90,6.93,1524276000
Jian,CN,1806445,27.12,114.98,80.86,70,12,14.79,1524278170
Arona,ES,2521582,28.1,-16.68,60.8,63,20,8.05,1524277800
Tongren,CN,1792592,27.72,109.18,72.58,98,68,6.62,1524278170
Saint George,BM,3573061,32.38,-64.68,66.2,82,90,12.75,1524275700
Wenling,CN,1791464,28.38,121.38,71.59,72,68,5.06,1524278171
Camargo,MX,4013724,27.69,-105.17,81.04,14,24,15.08,1524278171
Waddan,LY,2209055,29.16,16.14,59.44,82,8,12.84,1524278171
Bayan,KW,285663,29.3,48.05,77.0,22,0,11.41,1524276000
Xunchang,CN,1787901,28.45,104.71,68.17,89,92,3.27,1524278172
Robstown,US,4723212,27.79,-97.67,71.6,83,75,16.11,1524276900
Bijie,CN,1816373,27.3,105.3,74.65,61,12,3.04,1524278172
Abnub,EG,362973,27.27,31.15,71.6,37,0,9.17,1524272400
Pacific Grove,US,5380437,36.62,-121.92,64.4,76,1,8.05,1524275700
Bam,IR,141736,29.11,58.36,50.8,38,0,3.0,1524278153
Chihuahua,MX,4014338,28.66,-106.08,82.4,8,40,19.46,1524274800
Tabuk,SA,101628,28.38,36.58,69.8,18,0,4.7,1524276000
Atrauli,IN,1278190,28.04,78.28,73.21,60,0,4.61,1524278174
Severo-Kurilsk,RU,2121385,50.68,156.12,34.69,97,0,3.78,1524278174
Pokhara,NP,1282898,28.21,83.99,68.71,60,0,2.55,1524278175
Arrecife,ES,2521570,28.96,-13.55,60.8,63,20,6.93,1524277800
Dalbandin,PK,1180729,28.9,64.41,56.92,20,0,3.83,1524278176
High Rock,BS,3572189,26.63,-78.28,76.09,100,56,15.68,1524278176
Teguise,ES,2510573,29.06,-13.56,61.24,93,68,13.44,1524278177
Banepa,NP,1283679,27.63,85.52,68.0,60,20,3.36,1524277200
Tezu,IN,1254709,27.93,96.16,56.29,100,92,1.59,1524278177
Bushehr,IR,139817,28.97,50.84,73.4,43,0,6.93,1524276000
Half Moon Bay,US,5354943,37.46,-122.43,71.6,81,75,10.29,1524276000
Cape Canaveral,US,4149959,28.41,-80.6,73.4,88,1,5.82,1524275760
Tikapur,NP,1282666,28.53,81.12,76.27,41,0,2.71,1524278238
Shenjiamen,CN,1795632,29.96,122.3,64.84,88,12,16.8,1524278238
Khash,IR,1160571,28.22,61.21,48.55,37,0,2.55,1524278238
Pasighat,IN,1260206,28.06,95.33,62.14,100,100,1.88,1524278239
Pascagoula,US,4440397,30.37,-88.56,60.8,87,1,2.04,1524275760
Seguin,US,4727756,29.57,-97.96,66.2,72,90,10.29,1524276060
Kashipur,IN,1267579,29.21,78.96,69.52,68,0,3.27,1524278240
Kalat,PK,1175296,29.03,66.58,44.14,22,0,3.83,1524278240
Dayong,CN,1789289,25.02,118.29,77.0,65,0,8.95,1524276000
Darab,IR,137956,28.75,54.55,38.56,53,0,1.1,1524278109
Nagina,IN,1262200,29.44,78.43,72.04,76,0,3.71,1524278241
Qalyub,EG,350789,30.18,31.21,69.8,56,40,6.93,1524276000
Marsa Matruh,EG,352733,31.35,27.25,66.2,72,0,8.05,1524272400
Zhicheng,CN,1805012,35.04,112.59,73.84,78,88,3.0,1524278241
San Felipe,MX,3987224,31.02,-114.84,70.96,88,0,5.61,1524278242
Chalmette,US,4319518,29.94,-89.96,62.6,93,75,6.29,1524276900
Ponta Delgada,PT,3372783,37.73,-25.67,60.8,77,75,9.17,1524276000
Mangan,IN,1263776,27.5,88.54,38.65,92,88,1.54,1524278242
Fernandina Beach,US,4155006,30.67,-81.46,62.6,72,90,11.41,1524275700
Kathmandu,NP,1283240,27.71,85.32,64.4,72,20,3.36,1524275400
Brenham,US,4676206,30.17,-96.4,62.6,72,1,4.7,1524276900
Jiaxing,CN,1805953,30.76,120.75,75.2,57,0,6.71,1524276000
Jumla,NP,1283285,29.28,82.18,39.01,90,12,1.36,1524278243
Ojinaga,MX,3994469,29.57,-104.42,82.21,5,0,13.44,1524278243
Tallahassee,US,4174715,30.44,-84.28,69.8,55,75,5.82,1524276900
Deqing,CN,1812981,30.54,119.97,75.2,57,0,6.71,1524276000
Saraland,US,4088628,30.82,-88.07,60.8,76,1,5.28,1524275760
Puerto Penasco,MX,3991347,31.32,-113.53,66.73,88,0,8.81,1524278244
Nikolskoye,RU,546105,59.7,30.79,46.4,87,40,4.47,1524276000
Agadir,MA,2561668,30.42,-9.58,59.0,77,40,3.36,1524276000
Baghdad,IQ,98182,33.3,44.38,75.2,38,0,10.29,1524276000
Brownwood,US,4676798,31.71,-98.99,64.4,45,90,19.46,1524276900
Tala,EG,347612,30.68,30.94,61.24,90,88,7.07,1524278245
Pineville,US,4337291,31.32,-92.43,55.4,71,1,3.36,1524276900
Fukue,JP,1848373,35.03,136.69,66.2,72,0,5.82,1524276000
Sierra Vista,US,5314328,31.55,-110.3,62.6,17,1,11.41,1524275880
Lufkin,US,4708308,31.34,-94.73,57.2,82,1,3.36,1524276900
Alexandria,EG,361058,31.2,29.89,68.0,68,0,3.36,1524272400
Havelock,US,4470244,34.88,-76.9,51.8,81,5,5.82,1524275880
Shahr-e Babak,IR,115781,30.12,55.12,40.81,47,0,2.1,1524278248
Linqiong,CN,1803365,30.42,103.46,71.6,94,75,4.47,1524276000
Alexandria,US,4744091,38.81,-77.05,55.4,34,1,6.93,1524276900
Primo Tapia,MX,3979430,32.22,-116.92,66.2,77,1,9.17,1524275760
Port Hueneme,US,5384339,34.15,-119.2,71.6,82,1,4.7,1524275880
Turayf,SA,101312,31.68,38.65,62.6,45,0,8.05,1524276000
Machico,PT,2266895,32.7,-16.77,59.0,82,40,13.87,1524276000
Cordele,US,4189423,31.96,-83.78,60.8,58,1,11.83,1524275700
Torbay,CA,6167817,47.66,-52.73,33.8,92,75,21.92,1524276000
Dehloran,IR,136702,32.69,47.27,74.92,31,92,6.85,1524278309
Choa Saidan Shah,PK,1181053,32.72,72.98,61.51,100,0,5.91,1524278310
Vila Franca do Campo,PT,3372472,37.72,-25.43,60.8,77,75,9.17,1524276000
Damietta,EG,358048,31.42,31.81,66.2,82,0,10.29,1524272400
Shiyan,CN,1794903,32.65,110.78,72.31,81,36,3.11,1524278310
Alamogordo,US,5454627,32.9,-105.96,64.4,9,1,11.41,1524276900
Hanzhong,CN,1808857,33.08,107.03,71.32,72,12,2.21,1524278311
Macon,US,4207400,32.84,-83.63,55.4,76,1,5.5,1524275760
Carlsbad,US,5334223,33.16,-117.35,66.2,59,1,6.93,1524275760
Ardakan,IR,143073,32.31,54.02,57.2,24,20,2.24,1524276000
Peachtree City,US,4215110,33.4,-84.6,60.8,76,1,5.57,1524275760
Statesboro,US,4224413,32.45,-81.78,59.0,93,1,6.58,1524276900
Fortuna,US,5563839,40.6,-124.16,55.4,81,1,10.29,1524275700
Birjand,IR,140463,32.86,59.22,44.6,52,0,6.93,1524276000
Darnah,LY,87205,32.77,22.64,65.29,97,20,6.8,1524278313
Takeo,JP,1850834,33.2,130.02,78.8,77,0,5.82,1524276000
Joshimath,IN,1268814,30.57,79.57,22.9,94,0,1.36,1524278314
Jiangyou,CN,1885823,31.78,104.73,70.69,83,80,3.83,1524278315
Buckeye,US,5287262,33.37,-112.58,77.0,16,1,8.05,1524275880
Hit,IQ,95788,33.64,42.83,62.14,39,0,7.58,1524278315
